record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,units_sold
10697,21/10/03,8086,217968,177.1028,166.77,0,0,0
10698,23/10/29,8002,216012,76.4166,80.02,0,0,1
10699,19/02/10,8180,217384,21.294,18.52,0,0,2
10700,21/06/20,8054,216288,99.0406,92.53,0,0,1
10701,17/06/11,8172,216430,34.7908,34.09,0,0,0
10702,17/06/25,8065,216575,22.4911,20.22,0,0,0
10703,24/04/14,8194,217362,76.0564,77.03,0,0,3
10704,23/08/13,8083,217640,126.5325,119.08,0,0,0
10705,24/03/24,8171,217936,84.5295,83.84,0,1,3
10706,17/04/23,8072,217774,34.6315,33.27,0,0,2
10707,21/09/05,8111,216033,16.0518,14.46,0,0,4
10708,20/11/08,8195,217347,119.0441,138.03,1,0,0
10709,21/09/26,8061,217574,22.7555,20.67,0,0,1
10710,19/03/31,8024,217479,62.3501,61.5,0,0,2
10711,17/02/26,8051,217248,8.8047,8.02,0,0,9
10712,17/06/04,8049,216640,90.4242,103.58,1,0,2
10713,21/08/01,8121,216132,250.6045,247.4,0,0,0
10714,17/07/02,8128,217503,31.9769,31.47,0,0,2
10715,18/07/15,8038,217575,48.3764,47.21,0,0,0
10716,20/10/18,8051,217854,204.8711,198.79,0,0,0
10717,18/09/30,8075,216896,135.9434,129.76,0,0,0
10718,18/08/05,8039,217954,225.4535,257.07,1,0,0
10719,22/09/25,8059,216981,15.0816,14.86,0,0,2
10720,22/08/28,8109,217244,36.803,34.25,0,0,1
10721,25/09/07,8083,216400,32.5412,32.3,0,0,4
10722,22/05/15,8196,216605,32.9734,34.69,0,0,4
10723,18/02/11,8019,216610,197.9456,210.21,0,1,2
10724,23/07/16,8084,217083,11.9752,11.6,0,0,7
10725,25/11/23,8001,216640,210.8303,195.09,0,0,1
10726,23/07/16,8105,216131,61.2601,51.82,0,0,0
10727,18/03/04,8008,216392,46.1888,45.04,0,0,2
10728,25/03/16,8166,216812,28.6058,27.52,0,0,1
10729,21/11/21,8157,216927,48.9871,45.56,0,0,0
10730,23/08/20,8181,216580,135.6037,134.07,0,0,0
10731,22/10/23,8057,216013,38.295,37.52,0,0,2
10732,21/09/05,8171,216434,129.7294,119.91,0,0,0
10733,24/11/17,8042,216473,27.3298,27.53,0,0,3
10734,21/02/21,8137,216150,9.8614,10.57,0,0,5
10735,26/11/15,8108,217709,24.2297,27.31,0,1,4
10736,26/01/25,8047,216469,100.7329,96.65,0,0,0
10737,17/09/03,8125,216410,164.9061,163.5,0,0,0
10738,20/05/24,8144,216344,104.214,117.77,1,0,3
10739,24/05/26,8127,216803,24.009,23.16,0,0,3
10740,17/04/23,8132,217219,57.0013,53.55,0,0,0
10741,17/11/26,8197,216543,22.445,21.87,0,0,0
10742,18/03/04,8191,217096,97.511,89.47,0,0,1
10743,18/04/22,8106,216193,33.7507,29.86,0,0,3
10744,23/12/31,8193,216937,111.8585,114.54,0,0,1
10745,20/02/02,8070,217585,5.3543,5.27,0,0,9
10746,26/05/03,8131,217592,23.1704,20.13,0,0,1
10747,25/03/30,8100,216628,193.1943,182.21,0,0,0
10748,26/05/10,8082,217215,20.5709,18.81,0,0,2
10749,21/05/23,8027,216429,26.1924,25.17,0,0,3
10750,24/01/28,8105,217524,137.8024,127.35,0,0,0
10751,20/05/24,8037,216216,7.2177,7.37,0,0,8
10752,24/11/03,8065,217020,17.9899,17.93,0,0,4
10753,22/02/27,8194,217646,129.0556,119.15,0,0,0
10754,20/12/06,8187,216969,238.0275,251.59,0,0,1
10755,18/07/22,8046,216484,125.4067,123.3,0,0,2
10756,20/09/06,8105,216600,10.0106,10.13,0,0,2
10757,20/08/09,8102,216359,134.0754,152.67,0,1,2
10758,22/04/10,8024,217845,37.4541,35.07,0,0,4
10759,18/05/27,8065,217332,126.2717,123.39,0,0,0
10760,17/03/05,8078,216668,13.2276,13.32,0,0,5
10761,21/02/14,8066,216420,23.9636,20.21,0,0,3
10762,22/07/17,8196,216580,201.1031,200.55,0,0,2
10763,25/07/06,8039,216781,214.5709,208.21,0,0,0
10764,20/09/06,8099,217760,17.62,16.07,0,0,2
10765,22/07/10,8177,217434,7.6791,7.04,0,0,2
10766,19/09/29,8114,216516,228.3784,224.34,0,0,0
10767,24/06/09,8167,216242,17.9653,17.11,0,0,0
10768,24/10/13,8118,216629,9.3608,8.18,0,0,5
10769,24/01/28,8164,217016,20.7845,20.8,0,0,2
10770,25/06/08,8196,216171,17.0785,15.86,0,0,5
10771,17/03/26,8144,216654,7.1774,6.95,0,0,5
10772,23/07/02,8061,217858,277.7251,280.68,0,0,0
10773,22/12/18,8168,216768,17.2331,16.65,0,0,1
10774,18/12/23,8075,217943,13.5102,15.25,1,0,6
10775,23/06/25,8169,216459,27.9533,27.9,0,0,1
10776,20/10/11,8030,217388,27.0416,27.33,0,0,1
10777,22/09/25,8032,217853,27.5853,29.54,0,0,0
10778,25/06/29,8042,217101,219.0892,204.69,0,0,0
10779,23/11/12,8092,217592,6.1246,6.4,0,0,1
10780,24/01/14,8194,217513,240.8368,236.24,0,0,2
10781,20/03/22,8037,216531,86.164,76.4,0,0,0
10782,19/11/03,8040,217977,99.197,86.95,0,0,0
10783,17/10/15,8117,217549,9.6044,9.54,0,0,7
10784,20/11/08,8190,217229,21.3905,19.24,0,0,2
10785,21/08/29,8167,217772,6.2128,6.19,0,0,3
10786,25/11/16,8157,217716,70.5347,72.48,0,0,1
10787,25/08/03,8174,216290,21.2845,20.1,0,0,0
10788,25/05/11,8021,217981,52.5269,47.77,0,0,0
10789,22/03/20,8095,217724,117.9929,109.0,0,0,1
10790,25/03/23,8126,217527,43.7166,48.22,0,1,3
10791,21/01/24,8182,216658,7.8354,6.7,0,0,19
10792,18/12/23,8170,216851,6.66,6.44,0,0,4
10793,20/08/30,8060,216553,188.236,174.14,0,0,0
10794,24/04/07,8073,216427,15.4881,14.63,0,0,3
10795,18/07/15,8031,216470,23.1485,22.03,0,0,2
10796,24/03/17,8131,216865,13.4318,12.23,0,0,5
10797,19/12/08,8044,216512,93.8363,87.44,0,0,0
10798,21/08/01,8071,216323,23.7145,24.29,0,0,1
10799,24/02/25,8019,217639,35.6655,32.39,0,0,3
10800,20/11/22,8198,216254,80.0058,79.12,0,0,0
10801,23/09/10,8064,216720,66.7558,64.1,0,0,1
10802,19/09/22,8187,217753,118.5885,119.09,0,0,0
10803,20/08/09,8088,216589,109.4272,107.27,0,0,0
10804,22/03/13,8153,217965,28.1333,30.28,1,0,2
10805,22/09/25,8022,216050,11.9274,10.97,0,0,4
10806,25/02/23,8039,216799,11.867,12.47,0,0,6
10807,17/11/12,8129,216099,92.6416,90.29,0,0,0
10808,18/10/21,8153,217747,17.1433,14.57,0,0,3
10809,18/03/18,8077,216463,31.0459,30.35,0,0,4
10810,24/11/24,8189,216498,8.4182,7.78,0,0,7
10811,17/02/26,8043,216914,8.896,8.25,0,0,7
10812,25/10/12,8158,216236,10.4257,13.91,1,0,4
10813,24/10/27,8153,217830,7.1107,7.08,0,0,3
10814,25/12/28,8112,216471,13.3589,15.39,0,1,6
10815,26/09/06,8082,217421,54.6775,51.2,0,0,1
10816,18/05/20,8116,216156,106.7407,105.51,0,0,1
10817,18/08/05,8004,216297,6.4101,5.72,0,0,7
10818,18/02/11,8120,217037,65.066,58.47,0,0,2
10819,17/05/21,8069,216115,24.7266,22.12,0,0,1
10820,25/10/05,8034,216138,13.5994,12.65,0,0,2
10821,19/12/29,8015,216074,5.3722,5.7,0,0,9
10822,23/04/16,8158,216814,19.2735,18.99,0,0,4
10823,20/11/15,8013,217383,124.5786,126.81,0,0,0
10824,19/01/06,8024,217047,41.1702,43.8,1,0,3
10825,19/04/28,8078,216405,123.5101,119.72,0,1,0
10826,23/01/29,8100,217712,29.821,27.05,0,0,1
10827,20/06/21,8104,216950,165.0797,157.91,0,0,1
10828,23/01/15,8198,216566,10.3138,9.25,0,0,7
10829,24/10/06,8145,217748,157.5013,143.59,0,0,1
10830,18/04/29,8177,216325,30.8337,35.11,1,0,1
10831,20/01/19,8019,217357,105.4364,106.04,0,0,0
10832,21/08/01,8055,216328,13.3494,13.38,0,0,7
10833,19/08/18,8129,217698,41.125,36.6,0,0,3
10834,26/06/21,8153,217323,104.6158,100.46,1,0,1
10835,21/09/19,8022,217699,37.4019,36.24,0,0,2
10836,21/08/22,8031,216088,30.4981,32.62,1,0,4
10837,23/06/04,8140,216014,143.9893,138.18,0,0,1
10838,25/01/26,8012,217324,11.3696,9.72,0,0,5
10839,20/09/13,8144,216633,37.7709,34.98,0,0,1
10840,22/11/20,8185,217341,159.2702,144.97,0,0,0
10841,26/09/06,8026,217883,171.7925,159.21,0,0,0
10842,22/05/15,8144,216177,8.3001,8.11,0,0,8
10843,25/05/25,8165,217485,160.7317,162.43,0,0,0
10844,26/03/29,8013,216268,5.7317,5.26,0,0,7
10845,21/04/04,8141,217128,159.2313,166.07,0,0,0
10846,19/03/24,8139,217694,14.9777,14.78,0,0,4
10847,20/08/30,8068,217540,56.7884,53.34,0,0,0
10848,26/11/15,8067,216338,4.7167,5.2,0,0,4
10849,22/11/13,8054,216391,109.6215,99.93,0,1,0
10850,19/04/28,8190,216140,31.4532,29.27,0,0,7
10851,19/12/08,8028,216168,165.5943,159.56,0,0,1
10852,25/08/24,8088,217040,51.3148,48.61,0,0,0
10853,20/03/22,8044,217567,155.9449,152.45,0,0,0
10854,18/02/11,8131,216004,66.7396,61.18,0,0,1
10855,22/10/02,8143,217917,107.5079,105.98,0,0,1
10856,19/03/24,8065,217160,89.824,106.9,1,0,1
10857,19/06/02,8022,216618,14.5826,13.73,0,0,2
10858,24/09/29,8067,217185,54.1352,53.14,0,0,3
10859,24/08/18,8147,216768,205.5045,178.99,0,0,0
10860,26/11/08,8144,216679,198.3024,182.7,0,0,0
10861,26/07/12,8179,216462,23.2131,24.16,0,0,4
10862,24/08/11,8005,217461,19.8093,18.91,0,0,3
10863,22/01/23,8081,217405,79.4774,72.75,0,0,0
10864,22/01/09,8122,217823,122.3543,121.13,0,0,1
10865,24/08/11,8166,216381,5.324,5.78,1,0,10
10866,25/05/04,8104,216481,6.8493,7.33,0,0,12
10867,23/11/19,8033,217378,135.6831,121.25,0,0,0
10868,19/06/16,8053,217268,32.4676,29.9,0,0,2
10869,21/08/08,8081,216624,71.1116,76.94,0,0,0
10870,21/03/28,8093,217713,144.7033,143.78,1,0,0
10871,21/01/31,8064,217978,118.7735,110.84,0,0,1
10872,19/07/28,8086,216475,156.3419,137.65,0,0,0
10873,24/05/19,8028,216464,45.6397,40.99,0,0,1
10874,22/10/16,8040,217213,9.9936,9.54,0,0,2
10875,22/06/26,8104,216493,37.0457,34.75,0,0,2
10876,20/08/09,8062,217546,229.7508,258.13,0,0,0
10877,22/09/04,8159,216534,18.1571,17.46,0,0,2
10878,24/06/09,8065,216630,29.2691,27.83,0,0,0
10879,25/10/12,8111,216281,95.9736,114.82,1,0,0
10880,21/12/26,8099,216830,6.6093,6.82,0,0,6
10881,19/02/24,8172,216429,121.1549,110.95,0,0,0
10882,17/09/03,8144,216580,15.1348,15.37,0,0,2
10883,18/07/01,8170,216857,15.686,14.94,0,0,4
10884,22/04/03,8065,217669,53.9919,54.28,0,0,1
10885,22/04/24,8067,216252,13.5387,14.22,0,0,6
10886,22/12/18,8033,216562,79.254,69.03,0,0,0
10887,20/11/22,8000,217066,224.1295,206.56,0,0,0
10888,17/04/23,8150,217505,23.7446,26.21,0,1,7
10889,26/02/08,8133,217961,238.4788,238.1,0,0,0
10890,26/10/11,8015,217164,242.309,236.84,0,0,1
10891,21/01/03,8001,217534,12.3339,11.7,0,0,6
10892,26/07/19,8115,216536,30.966,29.29,0,0,1
10893,24/09/08,8075,216897,244.4688,288.1,1,0,0
10894,25/03/16,8026,216269,8.6505,8.46,0,0,3
10895,18/06/24,8018,217936,38.06,35.01,0,0,0
10896,18/07/08,8027,217384,28.4597,29.3,0,0,1
10897,22/11/06,8034,216615,143.961,137.8,0,0,0
10898,18/02/04,8114,216935,10.3744,9.71,0,0,6
10899,20/12/20,8067,216294,10.7223,12.38,1,0,8
10900,26/10/11,8048,217688,11.3304,10.26,0,0,4
10901,19/07/28,8006,217498,9.9106,9.89,0,1,8
10902,18/07/29,8036,217839,14.1155,14.37,0,0,2
10903,17/10/29,8114,216882,38.9664,43.47,1,0,2
10904,26/03/29,8152,216471,92.262,90.35,0,0,1
10905,26/06/07,8114,216816,24.2885,23.73,0,0,1
10906,26/07/19,8040,217184,30.2876,31.08,0,0,2
10907,17/04/30,8080,217818,132.2689,128.22,0,0,0
10908,22/08/14,8061,216044,45.4435,42.94,0,0,0
10909,19/10/27,8168,216798,56.9421,55.94,0,0,0
10910,26/01/11,8141,217854,41.4462,41.69,0,0,2
10911,20/04/12,8181,216879,136.0757,126.83,0,0,1
10912,19/04/14,8001,216677,10.4621,10.6,0,0,6
10913,18/04/01,8087,216206,289.0766,277.83,0,0,0
10914,19/09/08,8047,217131,185.9542,183.12,0,0,0
10915,25/07/13,8178,217527,23.8531,25.75,0,0,1
10916,26/09/06,8054,216935,29.9232,27.36,0,0,1
10917,20/08/09,8011,216441,168.3093,161.66,0,0,0
10918,20/01/05,8196,217088,33.717,30.99,0,0,0
10919,21/09/12,8000,216266,38.5717,40.05,0,0,1
10920,17/08/13,8186,216398,103.2373,106.03,0,0,0
10921,23/11/26,8102,217888,22.42,24.48,1,0,5
10922,23/04/23,8033,217720,30.4594,32.08,0,0,3
10923,26/10/18,8111,217903,5.8261,5.82,0,0,5
10924,18/05/06,8045,216223,8.6166,8.63,0,0,4
10925,22/12/25,8186,216664,34.6624,32.7,0,0,5
10926,18/07/01,8193,216934,5.9308,6.03,0,0,10
10927,20/03/22,8146,217312,17.1823,17.57,0,0,3
10928,20/06/07,8155,217308,30.2964,29.95,0,0,3
10929,21/12/19,8098,217209,7.5878,7.58,0,0,7
10930,26/04/19,8167,216225,6.8122,6.53,0,0,10
10931,17/01/29,8056,216199,6.2484,5.34,0,0,11
10932,22/09/04,8050,216503,35.8156,36.47,0,0,0
10933,23/11/19,8021,216010,9.7313,9.12,0,0,3
10934,19/03/24,8067,216908,84.9282,83.83,0,0,3
10935,23/10/29,8135,216836,36.9019,37.63,0,0,0
10936,25/05/25,8059,217521,5.4961,5.4,0,0,5
10937,23/04/30,8064,216978,6.7737,6.37,0,0,8
10938,20/08/02,8035,216276,220.1781,214.25,0,1,1
10939,22/05/15,8198,217026,8.5405,8.32,0,0,5
10940,26/10/11,8028,217945,116.4674,111.07,0,0,1
10941,25/11/30,8192,216928,15.5783,13.7,0,0,5
10942,19/03/10,8055,217885,19.8581,18.65,0,0,3
10943,21/07/04,8081,216789,6.4586,5.53,0,0,4
10944,23/06/18,8131,217597,47.7089,48.74,0,0,1
10945,20/10/18,8199,216004,31.3081,33.84,0,0,1
10946,17/12/10,8177,217938,114.8578,105.59,0,0,1
10947,19/09/15,8166,216520,219.0265,203.9,0,0,0
10948,26/11/01,8162,217593,49.5264,47.08,0,0,0
10949,17/07/23,8152,216279,249.6608,246.74,0,1,1
10950,18/07/22,8043,217446,9.8601,9.17,0,0,5
10951,17/07/30,8174,216971,22.406,20.5,0,0,4
10952,23/05/14,8167,217261,148.0395,149.47,0,0,1
10953,20/05/17,8030,216316,48.6113,48.18,0,0,3
10954,24/01/28,8196,216126,49.1259,46.94,0,0,1
10955,19/01/06,8080,216303,38.7414,32.93,0,0,1
10956,18/11/04,8073,216748,5.5646,5.4,0,0,5
10957,21/05/23,8170,216730,5.8721,6.95,1,0,12
10958,21/05/02,8123,217201,7.8217,7.21,0,0,4
10959,24/02/04,8182,217853,10.6571,10.86,0,0,5
10960,18/11/25,8015,216489,6.6789,7.36,0,1,8
10961,25/07/06,8067,216436,7.0806,7.74,0,1,8
10962,25/12/14,8118,217684,73.3999,67.84,0,0,2
10963,18/01/14,8068,217061,6.4782,8.12,1,0,6
10964,20/09/20,8041,217653,34.8079,33.56,0,0,0
10965,26/12/13,8109,216482,6.9081,6.47,0,0,7
10966,25/02/09,8040,216991,16.5425,15.07,0,0,2
10967,23/01/08,8049,216314,220.754,220.09,0,0,0
10968,19/06/09,8005,217507,5.7313,5.68,0,0,9
10969,17/08/06,8074,217120,186.107,181.28,0,0,0
10970,18/10/07,8180,216938,92.1815,112.12,1,0,0
10971,26/12/06,8016,216016,230.4296,217.02,0,0,0
10972,21/12/05,8104,217860,133.7906,125.36,0,0,0
10973,21/03/14,8184,216939,143.3422,147.25,0,0,0
10974,19/01/06,8066,216979,8.2655,7.77,0,0,5
10975,24/12/15,8143,216446,164.0261,153.0,0,0,0
10976,22/11/27,8179,216278,34.3142,35.27,0,1,1
10977,23/12/31,8099,217894,19.9275,21.09,1,0,4
10978,25/10/12,8089,216451,9.996,9.39,0,0,4
10979,24/01/28,8161,216665,5.6476,5.01,0,0,14
10980,23/04/30,8080,216605,73.9551,69.45,0,0,0
10981,17/03/12,8114,217967,91.8192,97.71,0,0,2
10982,26/09/13,8019,217710,25.7519,24.49,0,1,1
10983,25/01/05,8079,217837,9.6924,9.8,0,0,3
10984,19/04/28,8055,216028,9.6494,9.04,0,0,8
10985,21/06/27,8178,217569,9.7806,9.96,0,0,5
10986,23/04/30,8052,217033,5.697,6.29,0,0,5
10987,23/08/27,8048,217811,25.0962,21.8,0,0,0
10988,24/11/17,8003,216801,62.0785,62.32,0,1,0
10989,21/04/11,8017,216100,33.5168,31.19,0,0,1
10990,19/12/01,8035,216652,9.6551,8.36,0,0,4
10991,21/01/17,8116,216086,145.3246,141.32,0,0,1
10992,18/09/30,8034,217929,16.8439,16.2,0,0,4
10993,23/04/30,8029,216469,61.9303,58.97,0,0,1
10994,25/12/07,8117,217324,14.0729,13.67,0,0,4
10995,21/05/09,8062,216639,53.2718,57.14,0,0,0
10996,20/09/13,8081,217229,9.0395,8.5,0,0,1
10997,21/08/22,8148,217624,79.2424,73.21,0,0,1
10998,24/06/09,8179,217105,55.1534,52.26,0,0,0
10999,22/04/10,8068,217235,40.9768,41.91,0,0,1
11000,25/08/10,8124,216118,13.8987,12.16,0,0,4
11001,26/02/22,8168,217883,44.4847,43.64,0,0,3
11002,26/03/08,8053,217159,189.3905,196.86,0,1,1
11003,22/07/03,8086,217796,7.6287,8.35,1,0,16
11004,23/04/23,8157,216787,96.4876,89.19,0,0,0
11005,25/12/28,8055,216376,7.7294,7.96,0,0,9
11006,25/12/07,8078,216427,19.8263,19.96,0,0,3
11007,25/01/12,8168,216719,85.0983,82.21,0,0,0
11008,19/04/28,8141,216313,52.1908,49.56,0,0,0
11009,22/11/20,8148,217427,82.3459,80.36,1,0,2
11010,23/05/21,8119,216242,248.724,258.21,0,0,0
11011,25/01/12,8024,216984,283.1682,264.9,0,0,1
11012,23/03/26,8177,217990,228.7213,211.71,0,0,0
11013,21/10/10,8108,217368,41.5777,37.92,0,0,2
11014,18/10/21,8094,217635,19.294,20.2,1,0,2
11015,22/08/28,8052,216626,16.6083,15.71,0,0,0
11016,20/07/05,8047,217865,62.1985,52.8,0,0,2
11017,21/12/19,8069,217447,33.9813,32.03,0,0,2
11018,20/07/19,8175,216015,277.8911,293.35,1,0,0
11019,24/10/27,8131,216515,50.7816,44.8,0,0,0
11020,18/04/22,8151,216265,19.558,19.23,0,0,3
11021,17/02/19,8158,217970,49.7071,67.58,1,1,4
11022,22/01/23,8082,216559,6.0993,5.98,0,0,9
11023,26/04/05,8156,216734,7.9906,7.87,0,0,8
11024,24/02/04,8132,216715,79.4031,75.69,0,0,2
11025,18/07/29,8081,216019,7.8778,8.28,0,0,2
11026,21/01/10,8194,217823,113.2664,110.21,0,0,1
11027,22/12/25,8103,217729,6.4956,6.44,1,0,16
11028,23/06/11,8074,216827,61.6242,56.88,0,0,3
11029,26/05/17,8180,216010,91.0666,80.43,0,0,0
11030,24/09/15,8088,217043,129.8111,121.68,0,0,0
11031,20/08/23,8063,216278,203.9339,187.88,0,0,1
11032,23/05/28,8034,216894,19.8021,17.95,0,0,2
11033,18/08/26,8011,216332,93.7231,95.01,0,0,2
11034,18/03/04,8174,217570,6.6868,6.96,0,0,15
11035,24/05/26,8089,217424,147.1919,149.44,0,0,0
11036,19/10/13,8054,216777,195.8353,191.4,0,0,0
11037,19/12/01,8111,216743,102.9334,107.2,0,0,0
11038,23/09/03,8068,216037,15.6365,15.82,0,0,0
11039,20/05/24,8090,216973,6.8149,6.45,0,0,10
11040,26/04/26,8037,217106,31.1566,28.1,0,0,2
11041,21/09/19,8028,216031,15.399,15.14,0,0,1
11042,21/11/07,8011,217077,44.0062,43.83,0,0,1
11043,26/07/26,8146,216736,25.6777,25.08,0,0,0
11044,23/09/24,8136,217848,8.8656,8.73,0,0,1
11045,26/10/18,8081,216618,158.2953,153.72,0,0,0
11046,17/03/26,8156,216984,152.6904,172.38,1,0,0
11047,19/11/17,8002,217560,145.8977,139.59,0,0,0
11048,17/12/10,8086,216909,11.921,11.83,0,0,2
11049,21/02/07,8157,216044,28.5797,28.9,0,0,2
11050,24/02/11,8185,217963,11.329,10.09,0,0,8
11051,19/02/24,8087,216629,81.5789,76.17,0,0,0
11052,21/10/24,8052,216293,136.225,135.0,0,0,0
11053,23/07/09,8100,217148,51.7308,54.08,0,0,0
11054,17/12/31,8003,217571,45.9394,46.78,0,0,3
11055,19/06/23,8056,216343,99.3187,93.39,1,0,1
11056,20/09/06,8181,217000,8.1571,7.96,0,1,11
11057,18/01/28,8027,216891,13.4629,13.78,0,0,5
11058,18/11/04,8015,216422,18.3789,18.06,0,1,3
11059,20/10/11,8012,216166,51.052,44.24,0,0,0
11060,19/10/20,8199,216268,285.9042,271.95,0,0,0
11061,22/08/21,8183,217217,168.2817,171.21,0,0,0
11062,17/03/19,8052,216929,14.5683,13.75,0,0,2
11063,23/05/14,8047,217147,13.4788,12.98,0,0,7
11064,21/03/14,8024,217294,30.1191,29.76,0,0,1
11065,24/08/11,8065,217081,287.3697,270.42,0,0,0
11066,23/07/16,8157,216879,8.8099,9.33,0,0,5
11067,26/10/18,8103,216058,250.2816,251.51,0,0,0
11068,20/04/12,8002,216449,12.1509,10.9,0,0,6
11069,25/12/14,8150,217843,198.1421,188.45,0,0,0
11070,20/03/01,8156,216216,145.1639,149.74,0,0,0
11071,20/03/29,8168,217604,186.1705,185.3,0,0,1
11072,26/10/18,8093,217505,196.6773,192.6,0,0,1
11073,20/08/09,8010,216243,11.7027,12.21,0,0,7
11074,19/04/14,8020,216102,140.3322,121.23,0,0,1
11075,18/12/30,8126,216516,90.6543,81.62,0,0,1
11076,17/10/08,8090,217834,198.9931,182.74,0,0,0
11077,23/02/19,8151,216263,39.9288,37.22,0,0,2
11078,23/05/28,8094,216240,27.8422,27.17,0,0,1
11079,20/01/19,8093,217869,83.2473,97.79,1,0,2
11080,22/01/16,8192,216860,14.2927,15.09,0,0,3
11081,26/02/15,8128,216733,152.228,143.6,0,1,0
11082,23/09/24,8181,217854,18.4594,16.12,0,0,2
11083,21/01/03,8199,217252,6.5505,5.97,0,0,7
11084,26/06/28,8111,217475,49.0445,47.82,0,1,2
11085,24/04/21,8033,216930,149.5204,153.27,0,1,1
11086,26/03/15,8079,216454,84.7265,84.48,0,0,1
11087,17/01/29,8195,216985,324.3851,287.13,0,0,0
11088,17/08/20,8082,216543,8.6889,8.9,0,0,5
11089,19/10/06,8028,216864,21.2109,20.5,0,0,2
11090,23/09/17,8130,216373,25.0994,23.69,0,0,0
11091,25/11/23,8010,217047,5.9239,6.34,0,0,4
11092,23/08/27,8135,217329,6.2522,5.96,0,0,5
11093,19/05/19,8061,216373,5.4866,5.64,0,0,4
11094,22/03/06,8102,217210,21.4012,26.67,1,1,13
11095,23/10/29,8032,216960,162.6962,158.88,0,0,0
11096,26/07/12,8135,216639,87.2054,91.37,0,0,0
11097,19/12/01,8152,216111,32.06,31.14,0,1,3
11098,17/12/31,8087,216492,15.1411,14.74,0,0,2
11099,19/11/03,8153,216293,6.2306,5.33,0,0,8
11100,26/08/16,8153,216421,11.4669,10.25,0,0,2
11101,25/08/10,8016,216148,23.2629,24.4,0,1,3
11102,21/03/07,8090,216150,24.5811,22.79,0,0,1
11103,22/04/17,8156,217197,14.1739,14.46,0,0,5
11104,25/08/24,8042,217220,279.7762,296.49,0,0,0
11105,25/03/09,8072,217278,34.122,31.22,0,0,1
11106,18/07/29,8004,217437,15.2104,14.97,0,0,2
11107,21/02/28,8177,216167,26.1982,26.47,0,0,3
11108,24/09/22,8055,217105,16.1098,15.7,0,1,3
11109,22/07/17,8190,216069,21.1194,21.14,0,0,1
11110,25/01/12,8056,217860,8.1049,8.37,0,0,10
11111,23/06/25,8172,216425,5.4538,5.02,0,0,12
11112,25/01/05,8164,217425,42.2558,37.42,0,0,1
11113,20/12/13,8071,217978,39.8235,37.05,0,0,1
11114,22/01/23,8078,216524,9.5534,9.51,0,0,9
11115,17/09/03,8035,217654,145.0819,151.22,0,0,0
11116,24/02/18,8160,216211,12.3153,10.97,0,0,5
11117,26/05/03,8133,216101,118.8893,117.08,0,0,0
11118,21/12/12,8114,217812,11.3102,10.9,0,0,3
11119,17/06/04,8070,217731,15.2816,15.82,0,0,5
11120,18/12/23,8172,217612,16.4054,15.1,0,0,4
11121,21/08/08,8091,217361,14.257,12.8,0,0,2
11122,21/10/31,8134,216332,248.6517,247.05,0,0,0
11123,19/09/15,8104,216204,13.9758,14.7,0,1,6
11124,25/08/17,8064,217510,35.5761,36.42,0,0,2
11125,22/11/13,8023,216228,103.6198,101.44,0,0,0
11126,26/07/26,8044,217212,20.0721,18.47,0,0,3
11127,17/02/19,8188,217122,4.8892,5.25,0,0,6
11128,18/04/22,8146,217957,118.9124,113.08,0,0,0
11129,18/04/15,8116,217959,15.1362,16.0,0,0,5
11130,24/10/20,8159,217434,199.6307,178.49,0,0,0
11131,26/11/29,8029,216953,40.6752,37.35,0,0,4
11132,19/04/07,8064,217753,66.8598,64.46,0,0,0
11133,17/07/30,8159,216459,263.7337,245.43,0,0,0
11134,26/11/29,8184,217217,172.9367,176.15,0,1,0
11135,26/03/29,8147,216554,128.7486,128.35,0,0,0
11136,20/12/13,8084,216889,43.7662,43.92,0,0,1
11137,24/05/26,8082,216635,10.1443,10.0,0,1,19
11138,24/11/17,8113,217043,156.631,156.49,0,0,0
11139,24/01/28,8095,216930,7.3976,7.35,0,0,6
11140,23/10/01,8157,216310,198.3671,189.24,0,0,0
11141,23/06/04,8086,216841,122.3924,115.21,0,0,0
11142,22/07/10,8186,217863,137.2878,134.16,0,0,1
11143,19/09/01,8189,216679,23.7615,23.43,0,0,3
11144,22/09/25,8066,217581,7.6305,7.08,0,0,8
11145,17/03/26,8030,216995,106.897,98.09,0,0,1
11146,25/03/09,8065,217758,254.3878,274.23,1,0,0
11147,24/08/25,8053,216078,176.5254,168.02,0,0,0
11148,19/01/27,8009,217193,148.0234,156.71,0,1,0
11149,26/04/12,8165,217937,66.5458,66.57,0,0,0
11150,23/10/22,8082,216245,8.7989,8.05,0,0,3
11151,19/11/03,8158,216782,186.9484,171.4,0,0,1
11152,22/11/13,8028,216471,12.5147,12.41,0,1,3
11153,18/02/18,8152,217122,15.5325,14.77,0,0,2
11154,25/04/27,8031,216321,121.0247,110.41,0,0,0
11155,17/05/21,8016,216140,81.7283,94.13,1,1,2
11156,24/04/21,8114,217132,6.337,6.73,1,0,18
11157,21/09/05,8044,216312,14.3609,14.03,0,0,2
11158,18/05/20,8048,217672,137.7201,142.21,0,0,1
11159,25/08/03,8086,217144,247.7428,244.05,0,0,0
11160,18/06/10,8145,216098,14.4599,14.88,0,0,3
11161,24/06/16,8074,217601,116.1806,112.6,0,0,0
11162,23/07/16,8122,216493,43.1282,39.63,0,0,0
